KUSKU	-6.019167	-77.514722	14	UM795	H	LOBOT	-2.942200	-77.661100	25000	Y	PUPMI	-6.680000	-77.483100	25000	Y
KUSKU	-6.019167	-77.514722	14	UV3	H	POY	-6.200556	-77.859722	25000	Y	VUKOK	-5.343300	-76.232500	25000	Y
KUSMI	-44.292058	167.886950	14	KQ857	L	AVNAT	-44.450297	167.745689	01200	Y	GOVDI	-43.938686	168.314611	01200	Y
KUSOL	14.669167	50.259444	14	B526	B	DANAN	14.669444	49.892778	10500	Y	KIRAD	14.665000	51.211389	10500	Y
KUSOL	14.669167	50.259444	14	L566	H	PURUG	15.201111	51.028333	08500	Y	NOTBO	14.435833	49.925000	08500	Y
KUSON	53.194622	3.085572	14	KY645	L	KEROR	53.138083	3.335086	02000	Y					N
KUSOT	50.357778	65.852778	14	L145	B	BULOG	50.148333	66.010000	12000	Y	KUSUM	51.738889	64.777500	12000	Y
KUSOT	50.357778	65.852778	14	M166	B	ADEKU	50.383611	64.306667	12000	Y	ARK	50.317778	67.021667	12000	Y
KUSRA	23.407222	58.436389	14	A775	B	OBTIN	23.037778	58.988889	15000	N					N
KUSRA	23.407222	58.436389	14	G652	B	GEPOT	23.246111	58.014722	15000	Y	SODEB	23.796389	59.506389	15000	Y
KUSRA	23.407222	58.436389	14	M877	H	ITILA	23.681944	58.804722	27000	Y					N
KUSRA	23.407222	58.436389	14	P574	B	PAROK	23.175000	59.045833	15000	N	MIXAM	23.694167	57.923056	15000	Y
KUSRO	25.860556	44.724444	14	G662	B	GAS	26.298078	43.779622	11500	N	SIVIS	25.667778	45.133889	11500	Y
KUSSA	41.967500	41.800278	14	H5	B	KTS	42.175722	42.484806	07000	Y	LU	41.601278	41.614111	07000	Y
KUSUB	6.687222	46.667222	14	G651	B	ALKOS	7.676389	45.758333	16000	Y					N
KUSUB	6.687222	46.667222	14	UG651	B	ALKOS	7.676389	45.758333	16000	Y					N
KUSUB	6.687222	46.667222	14	UM651	H					N	BUBEM	5.656667	47.485833	24500	Y
KUSUM	51.738889	64.777500	14	L145	B	KUSOT	50.357778	65.852778	12000	Y	ARDIK	52.249722	64.367778	12000	Y
KUSUM	51.738889	64.777500	14	T586	B	NARUR	51.533333	64.191667	12000	Y	LATKO	52.418889	66.740833	12000	Y
KUSVA	3.837019	6.143231	14	UG856	H	SITPO	4.335419	5.657872	24500	Y	BIPIV	3.175806	6.782600	24500	Y
KUSVA	3.837019	6.143231	14	UQ590	H	EDUKO	3.488450	5.906564	24500	Y	GASDI	4.262225	6.432511	24500	Y
KUTAB	32.815556	13.549722	14	W860	B	MTG	32.893722	13.272972	06500	Y	KHOMS	32.673333	13.986667	06500	Y
KUTAD	59.976111	165.654167	14	B244	B	TK	60.365833	166.012778	08500	Y	PEMIG	56.711667	163.038889	08500	Y
KUTAK	43.250278	18.543611	14	T229	L	RUDAR	43.648611	18.489167	10000	Y	GACMO	43.142778	18.558056	10000	Y
KUTAL	65.191667	-168.973333	14	B233	H	SANGL	65.119917	-164.242389	18000	Y					N
KUTAL	65.191667	-168.973333	14	L771	H					N	DIMUR	65.336389	-171.486389	26500	Y
KUTAL	65.191667	-168.973333	14	M182	H	MELEK	65.466389	-170.263056	26500	Y					N
KUTAL	65.191667	-168.973333	14	R351	L	MELEK	65.466389	-170.263056	07500	Y					N
KUTAM	64.230556	84.335833	14	P166	H	TARSA	64.917222	77.781944	26500	Y	PISEP	62.919167	92.314444	26500	Y
KUTAM	64.230556	84.335833	14	W258	B	DOSIR	65.361389	82.921389	05500	Y	BATRA	63.167222	87.999444	08500	Y
KUTAN	47.807500	4.256389	14	R11	L	OSKIN	47.718889	3.434722	06500	Y	BALMU	47.846667	4.639722	06500	Y
KUTCH	41.806592	-101.028906	14	Q92	H	CHUWY	41.511881	-102.877631	0	Y	WYYTE	41.927253	-99.138328	0	Y
KUTDE	66.322275	-152.483581	14	Q6	H	JOKAP	63.912911	-150.974792	0	Y	LACIL	69.504975	-155.009481	0	Y
KUTDE	66.322275	-152.483581	14	T242	L	LACIL	69.504975	-155.009481	0	Y	TADUE	64.887131	-151.550856	0	Y
KUTEG	62.045000	130.721667	14	G370	B	UTS	62.092528	129.784750	06500	Y	RITIS	61.927222	132.618056	06500	Y
KUTEK	66.097500	173.360278	14	B957	B	GILOT	66.868889	175.118889	09500	Y	LORKI	65.451667	171.998056	09500	Y
KUTEK	66.097500	173.360278	14	G7	B	RUDLA	66.140000	173.206389	08500	Y	TOSMA	65.926667	173.970000	08500	Y
KUTET	79.529444	91.073611	14	B934	L					N	BINTA	77.746111	95.982500	04500	Y
KUTET	79.529444	91.073611	14	G490	L					N	NOTIS	77.412500	90.556944	18500	Y
KUTET	79.529444	91.073611	14	G498	L	DOGOT	75.972500	83.955000	05500	Y					N
KUTET	79.529444	91.073611	14	M153	H	BINTA	77.746111	95.982500	26500	Y	MOTEM	80.169444	90.191667	26500	Y
KUTET	79.529444	91.073611	14	P864	B	DIRIP	81.384444	92.398333	24500	Y					N
KUTET	79.529444	91.073611	14	P864	H					N	NOTIS	77.412500	90.556944	26500	Y
KUTET	79.529444	91.073611	14	T656	H	GIRUS	79.755000	89.946667	26500	Y	TABUS	77.866944	98.985278	27500	Y
KUTET	79.529444	91.073611	14	T659	B					N	EDONI	78.006111	103.993333	06500	Y
KUTET	79.529444	91.073611	14	T660	H	TINOD	81.417222	96.837778	26500	Y	DOGOT	75.972500	83.955000	26500	Y
KUTET	79.529444	91.073611	14	W52	B					N	SUMAT	81.167500	64.578056	06500	Y
KUTET	79.529444	91.073611	14	W85	B	MELAM	76.950833	68.513333	05500	Y					N
KUTEX	50.597778	3.119722	14	UY873	H	BELOB	50.709444	3.214444	26500	Y	LUMIL	50.419722	2.969444	26500	N
KUTHU	54.723333	29.714444	14	P26	B	LAFIZ	54.335278	29.371111	09500	Y	TEGLU	55.501667	30.428056	09500	Y
KUTID	40.420278	15.211667	14	P748	L	VEGAN	40.604444	15.469167	10500	Y	POLIT	40.146667	14.833333	10500	Y
KUTLA	-23.602111	26.316306	14	B400	L	FNV	-21.135144	27.425972	09500	Y	GBV	-24.597714	25.832456	09500	Y
KUTLA	-23.602111	26.316306	14	UB400	H					N	FNV	-21.135144	27.425972	24500	Y
KUTLA	-23.602111	26.316306	14	UL437	H	SOKIM	-23.719317	26.251039	24500	Y	IMGOP	-22.591700	26.768600	24500	Y
KUTLI	24.864250	54.938333	14	L519	B	VEKAL	25.059306	55.061250	04500	N	GEVIV	24.688333	54.833333	05500	Y
KUTMA	18.490867	48.200558	14	M318	H	NOMRU	19.133611	48.881111	25500	Y	NITPO	17.765000	47.440000	16000	Y
KUTMA	18.490867	48.200558	14	P323	H	GERUG	18.925000	47.567222	25500	Y	ALNES	18.305000	48.469722	25500	Y
KUTNA	23.228056	51.458333	14	L564	H	SOMAL	23.478889	51.454444	25500	N	MIGMA	22.843056	51.463611	25500	Y
KUTNA	23.228056	51.458333	14	M440	H	ITULU	23.341944	51.163333	25500	Y	BOPEK	23.016389	52.001944	25500	Y
KUTNA	23.228056	51.458333	14	Y214	H	ASPUS	23.245833	51.156111	25500	N	RIBOT	23.145556	52.407778	25500	Y
KUTOB	62.600833	43.735278	14	L93	B	TODSA	63.581111	42.316111	05500	Y					N
KUTOB	62.600833	43.735278	14	L93	H					N	BAPON	62.136667	44.433889	26500	Y
KUTOB	62.600833	43.735278	14	M131	B	ROMUM	61.547778	42.324444	05500	Y	AMRET	63.352222	44.813889	05500	N
KUTOB	62.600833	43.735278	14	W130	L					N	ARKUB	61.490000	46.313333	05500	Y
KUTOB	62.600833	43.735278	14	W785	L	OTNUK	62.687500	41.527778	05500	Y					N
KUTOL	23.121667	42.363056	14	M309	B	LAKMI	23.406667	43.140833	16000	N	PUSDI	22.953889	41.894444	16000	Y
KUTON	44.269722	38.315000	14	B549	B	LIMAS	44.208056	37.820000	05500	Y	DV	44.310556	38.703889	06500	Y
KUTON	44.269722	38.315000	14	G900	B	RULAB	44.366389	38.408333	06500	Y	ARKUT	44.026389	38.091667	25500	Y
KUTOP	8.068889	34.284444	14	A727	B	AVONO	9.338333	33.933333	16000	Y	EPSIX	6.670556	34.665556	16000	Y
KUTOP	8.068889	34.284444	14	T139	B	BRO	8.127733	34.561372	16000	Y	DASTU	7.822500	33.133611	16000	Y
KUTOP	8.068889	34.284444	14	UA727	B	AVONO	9.338333	33.933333	16000	Y	EPSIX	6.670556	34.665556	16000	Y
KUTOP	8.068889	34.284444	14	UT139	B	BRO	8.127733	34.561372	16000	Y	DASTU	7.822500	33.133611	16000	Y
KUTOR	55.331667	165.568333	14	B806	L	GOPTI	56.077222	163.181111	07500	Y	NK	55.173389	166.047111	09500	Y
KUTOS	35.107222	18.593889	14	M620	B	INBIN	35.268611	18.500000	09500	N	BONAR	34.333333	19.036944	09500	Y
KUTOS	35.107222	18.593889	14	P868	B	BEKNI	35.204167	17.468611	09500	Y	VANIX	34.827500	21.390833	09500	Y
KUTSO	70.295000	134.623333	14	W199	L	DEMAD	70.726944	133.000000	09500	Y	ABATA	70.000556	135.668889	12500	Y
KUTUL	55.040556	90.369444	14	B156	B	BAKMI	54.470556	88.691111	08500	N	ROGMA	55.417222	91.549722	08500	Y
KUTUM	54.599167	120.892500	14	A824	H	DITSI	54.630278	120.685833	26500	Y	NUKSI	54.412222	122.082500	26500	Y
KUTUM	54.599167	120.892500	14	B959	B	LOPTA	55.557222	122.212500	18500	Y	KU	53.685278	119.710000	18500	Y
KUTUS	66.883889	140.662222	14	W203	B	DENAP	67.444444	136.501944	10500	Y	TIRUG	66.669442	142.025283	11500	Y
KUTVE	31.866950	-84.451303	14	V321	L	PZD	31.655206	-84.293100	02600	Y	DUVAT	31.948772	-84.512694	02600	Y
KUTVI	18.718333	58.445000	14	L556	H	GIVNO	19.836389	56.516389	27000	N					N
KUTVI	18.718333	58.445000	14	N315	H	MOBAB	20.175556	56.737500	26500	Y	ASPUX	17.734333	60.001056	05500	Y
KUUPR	30.173781	-94.068386	14	V306	L	SILBE	30.175383	-94.123364	02800	Y	OFERS	30.160597	-93.649303	02800	Y
KUVAL	51.813056	31.007222	14	M856	B	LOVIK	52.083333	31.015000	11500	Y	TUVOG	50.946389	30.977778	11500	Y
KUVAN	43.111000	-6.317000	14	N872	B	VES	43.557083	-6.007333	10500	N	BISMU	42.796556	-6.538556	10500	Y
KUVAV	31.573889	58.963056	14	B441	B	BJD	32.972419	59.200139	28000	Y					N
KUVAV	31.573889	58.963056	14	B441	H					N	BOPAG	30.736944	58.824722	28000	Y
KUVAV	31.573889	58.963056	14	N319	H	ZDN	29.486750	60.901583	28000	Y	IMPAT	32.414167	58.148889	28000	Y
KUVAV	31.573889	58.963056	14	W137	B	DAR	31.783167	56.994556	12000	Y	ELOKA	31.390278	59.989444	12000	Y
KUVDA	24.719167	54.652500	14	G462	B	ORBOL	24.859444	54.396667	22500	Y	ULODA	24.591667	54.883611	22500	N
KUVDA	24.719167	54.652500	14	M318	B	TULON	24.919833	54.794194	04500	Y	IMLIP	24.613333	54.596944	04500	N
KUVEL	29.000000	-9.260833	14	UR977	H	ADM	30.321944	-9.383472	19500	Y	BULIS	27.666667	-9.141944	19500	Y
KUVEM	60.190556	23.937222	14	Y366	B	UMUGI	60.037222	22.694722	09500	Y					N
KUVER	28.156667	50.100000	14	B416	B	AMBIK	28.539444	49.340278	04500	N	IMDAT	27.683333	51.183333	05000	Y
KUVER	28.156667	50.100000	14	P715	H	ALNIN	28.551667	50.176667	28000	N					N
KUVIV	48.391389	2.701667	14	UL194	H	VEZAQ	48.684167	2.902639	19500	N	ODEBU	48.281056	2.626194	19500	Y
KUVSO	23.351944	49.065000	14	Y214	H	RAPMA	23.382222	48.341111	25500	N	ASPUS	23.245833	51.156111	25500	Y
KUVTI	16.531111	32.840278	14	M723	H	ALPOX	17.191944	32.141944	28500	Y					N
KUVTI	16.531111	32.840278	14	N314	H	UMIDA	18.854167	31.284444	28500	Y	TIKAT	12.405000	35.636667	28500	Y
KUVTI	16.531111	32.840278	14	P309	H	SOGAD	17.234444	32.690278	28500	Y	ELULA	14.548056	33.148056	28500	Y
KUVTI	16.531111	32.840278	14	T944	H	DANUD	17.237500	32.464167	28500	Y					N
KUVUS	57.337936	11.000000	14	N607	B	AAL	57.103933	9.992808	09500	N	MAKUR	57.429722	11.406944	09500	Y
KUVVU	38.046544	-100.530008	14	V255	L	GCK	37.919003	-100.725008	04600	Y	TOKIE	38.152542	-100.366936	04600	Y
KUWOZ	64.322383	-165.175739	14	V350	L	VOCUR	64.293133	-165.162039	03000	Y	OME	64.485108	-165.253175	05000	Y
KUXEM	53.253056	-2.679722	14	P17	L	NOKIN	53.076667	-2.882847	10500	Y	BARTN	53.470603	-2.428086	10500	Y
KUXEM	53.253056	-2.679722	14	UP17	H	BARTN	53.470603	-2.428086	25000	Y	NOKIN	53.076667	-2.882847	25000	Y
KUXIL	37.480833	29.005000	14	UW95	H	TAVAS	37.588611	29.243611	28500	Y	KAVAK	37.357222	28.732778	28500	Y
KUXIL	37.480833	29.005000	14	W95	L	TAVAS	37.588611	29.243611	10500	Y	KAVAK	37.357222	28.732778	10500	Y
KUXOD	54.485000	11.182500	14	N850	B	BAGOS	54.572778	11.270000	05000	N	MICOS	54.305556	11.005278	05000	Y
KUXYI	35.371786	-86.487928	14	V321	L	ATWUS	35.235239	-86.522806	03000	Y	SYI	35.561975	-86.439150	03000	Y
KUZ	35.910361	126.611361	14	V549	B					N	ELPOS	35.902778	126.785278	07000	Y
KUZ	35.910361	126.611361	14	Y659	L	ELPOS	35.902778	126.785278	07000	Y					N
KUZBO	50.501111	32.886111	14	L62	H	INTOZ	48.950833	32.085556	27500	N	RONIT	52.321667	33.898333	27500	Y
KUZEP	39.924842	27.398575	14	UY371	H	IZMAL	40.199167	27.511944	28500	Y	ECZIM	39.724775	27.316503	28500	Y
KUZEP	39.924842	27.398575	14	Y371	L	IZMAL	40.199167	27.511944	10500	Y	ECZIM	39.724775	27.316503	06500	Y
KUZNI	45.316389	39.841667	14	KR846	L	FITEZ	45.388056	40.088889	00700	Y	NZ	45.218611	39.673056	00700	Y
KV	-3.428053	37.106439	14	L434	L					N	AVUNO	-3.532981	37.750858	11500	Y
KV	-3.428053	37.106439	14	UA727	H	UTATA	-2.685825	37.042506	24500	Y					N
KV	-3.428053	37.106439	14	UB531	H					N	APMIT	-3.225606	36.480592	24500	Y
KV	-3.428053	37.106439	14	UL434	B	AVUNO	-3.532981	37.750858	24500	Y	EXELU	-2.951019	36.554219	24500	Y
KV	-3.428053	37.106439	14	UN306	H					N	MUMTU	-5.199508	38.173039	24500	Y
KVB	63.118133	7.810539	14	Z105	B	VIG	62.552069	6.034419	07500	Y					N
KVB	63.118133	7.810539	14	Z105	H					N	HOCCA	65.960425	12.469447	19500	Y
KVB	63.118133	7.810539	14	Z299	B	DEKEB	63.296861	9.086778	05500	Y					N
KVB	63.118133	7.810539	14	Z325	B	UVEPI	63.403611	9.207472	05500	Y					N
KVG	-2.585517	150.813967	14	H423	L	VATVO	-5.458333	150.415000	0	Y					N
KVG	-2.585517	150.813967	14	H527	B					N	LAVUN	-4.009692	152.727950	06800	Y
KVG	-2.585517	150.813967	14	H531	B	MUBEK	-3.437817	149.188256	04300	Y					N
KVG	-2.585517	150.813967	14	H651	B					N	ESNIV	-4.346667	152.398333	04700	Y
KVG	-2.585517	150.813967	14	H655	B					N	HIPEL	-4.000042	149.781556	04300	Y
KVG	-2.585517	150.813967	14	H656	B					N	BUTYO	-2.925783	148.418472	04300	Y
KVG	-2.585517	150.813967	14	H657	B	VEBGO	-2.321278	149.099142	04300	Y	RENEB	-3.044817	152.626417	04400	Y
KVR	48.051000	33.212139	14	L75	L	KUROR	48.191667	32.966667	08530	Y	DIFOX	47.692778	33.297222	06562	Y
KVR	48.051000	33.212139	14	L84	L	REPLI	48.118333	32.888333	16500	Y	AKONA	47.971667	34.136667	06562	Y
KVR	48.051000	33.212139	14	M987	B	KESAM	47.766667	32.833333	08530	Y	ABVAM	48.258889	33.573333	10500	Y
KVR	48.051000	33.212139	14	Z924	L	TIRPU	48.108889	33.550000	10500	Y	TOPKU	48.026667	32.874444	07546	Y
KWA	35.126167	126.812222	14	B576	B	LINTA	35.521111	126.855278	07000	Y	IPDAS	34.254083	126.717056	08000	Y
KWA	35.126167	126.812222	14	V543	B	DALSU	35.125278	126.701806	08000	Y	SAMUL	35.126528	126.865111	08000	Y
KWA	35.126167	126.812222	14	V547	B					N	IGDOK	35.517667	127.818500	09000	Y
KWA	35.126167	126.812222	14	Y253	B	DALSU	35.125278	126.701806	08000	Y	SAMUL	35.126528	126.865111	08000	Y
KWA	35.126167	126.812222	14	Y657	L					N	IGDOK	35.517667	127.818500	08000	Y
KWAKI	-6.226111	106.610000	14	V10	L	KEMBA	-6.191667	106.731944	0	Y	SOBAR	-6.218611	106.473611	0	Y
KWAKI	-6.226111	106.610000	14	V9	L					N	GOLFI	-6.278547	106.649792	0	Y
KWANE	32.366797	-88.458175	14	Q184	H	MERDN	32.378433	-88.804072	0	Y	ARNNY	32.344611	-86.991269	0	Y
KWANE	32.366797	-88.458175	14	T290	L	MEI	32.378439	-88.804267	0	Y	RABEC	32.269900	-86.967131	0	Y
KWANE	32.366797	-88.458175	14	T292	L	JANES	31.765875	-88.435022	0	Y	EUTAW	32.817728	-87.839036	0	Y
KWANG	34.309114	-119.514150	14	V27	L	DEANO	34.316664	-119.416450	05000	Y	GOLET	34.281350	-119.864375	04000	Y
KWE	26.523333	106.795000	14	B330	B	KAGRA	26.456667	107.040556	08189	Y	QNX	27.041667	106.030000	08169	Y
KWE	26.523333	106.795000	14	W181	B					N	ELBAV	26.293889	107.046944	07546	Y
KWE	26.523333	106.795000	14	W3	B	SUMUN	26.786667	106.780278	07533	Y					N
KWE	26.523333	106.795000	14	W584	B	LIKRI	26.817500	107.021944	08189	N					N
KWE	26.523333	106.795000	14	W585	B					N	UGUGU	26.583611	108.369444	08530	Y
KWJ	35.123056	126.802778	14	W45	B					N	RIMPO	35.127500	127.583889	08000	Y
KWZ	-10.762717	25.488606	14	ATS4	B					N	APEBI	-10.021667	25.415000	02500	Y
KWZ	-10.762717	25.488606	14	UT967	B					N	KOKEN	-11.765000	25.209167	24500	Y
KXC	26.371669	126.721636	14	Y525	B	IHEYA	27.011172	127.902728	16000	N					N
KXC	26.371669	126.721636	14	Y62	H	YURIX	27.488053	127.614900	26000	Y	DUFFY	26.140686	126.513436	26000	Y
KY	41.705000	123.746667	14	W512	B	SEY	41.641667	123.478333	03700	Y	BIDIB	41.406667	124.163333	05600	Y
KY	41.705000	123.746667	14	W89	B	EKVOK	41.823333	124.110000	04377	Y	PU	41.506667	123.291667	03675	Y
KYELL	47.610289	-111.543194	14	V21	L	GTF	47.449981	-111.412164	06000	Y	JEBOB	47.799544	-111.699086	06000	Y
KYLEE	33.161400	-86.366033	14	T239	L	FAYEZ	33.010814	-86.209667	0	Y	HANDE	33.312333	-86.523456	0	Y
KYLEE	33.161400	-86.366033	14	T258	L	HEENA	33.206839	-86.870911	0	Y	CAMPP	33.102886	-85.747522	0	Y
KYLEE	33.161400	-86.366033	14	V159	L	FAYEZ	33.010814	-86.209667	03800	Y	ADZIN	33.176942	-86.382278	03800	Y
KYLEE	33.161400	-86.366033	14	V521	L	MGM	32.222281	-86.319728	03000	Y	ADZIN	33.176942	-86.382278	03800	Y
KYLEE	33.161400	-86.366033	14	V66	L	HEENA	33.206839	-86.870911	03400	Y	CAMPP	33.102886	-85.747522	03400	Y
KYLER	37.801975	-98.455600	14	J28	H	ICT	37.745258	-97.583828	18000	Y	GCK	37.919003	-100.725008	18000	Y
KYLES	42.262569	-70.703706	14	V139	L	BURDY	41.955317	-70.952069	06000	Y	TONNI	42.373350	-70.613533	06000	Y
KYLES	42.262569	-70.703706	14	V268	L	BURDY	41.955317	-70.952069	06000	Y	TONNI	42.373350	-70.613533	06000	Y
KYLLE	43.440000	-126.663333	14	B453	H	KANUA	47.691667	-129.768333	18000	Y	BOXER	42.716667	-126.180000	18000	Y
KYLOB	37.988333	69.806667	14	A107	B					N	NAVOX	38.083333	69.333333	12000	Y
KYLOB	37.988333	69.806667	14	A238	B	JD	38.543889	69.313889	20000	Y	RAMAN	37.616667	69.900000	20000	Y
KYLOH	43.064753	-71.229303	14	Q480	H	BAF	42.161958	-72.716200	0	Y	BEEKN	43.347764	-70.747300	0	N
KYOKA	35.179547	132.864917	14	V29	B	XZE	35.417239	132.892372	07000	Y	MIYOS	34.893608	132.832053	09000	Y
KYOKA	35.179547	132.864917	14	Y45	B	MIHOU	35.531117	133.093914	07000	Y	RUTGO	34.998314	132.745425	07000	Y
KYPRA	-36.515833	174.415944	14	G591	B	AA	-37.004528	174.813722	04700	Y	UKAPA	-36.295556	174.238889	04700	Y
KYSKY	40.781319	-72.205958	14	Q430	H	RIFLE	40.690050	-72.581914	0	Y	LIBBE	41.004406	-71.355650	0	Y
KYSKY	40.781319	-72.205958	14	Q445	H	VALCO	40.091628	-73.139697	0	N					N
KYU	42.631667	124.006667	14	A345	B	UGRUP	43.614444	123.198333	03392	Y	EKVOK	41.823333	124.110000	06234	Y
KYU	42.631667	124.006667	14	V63	B	CHG	41.537806	120.431944	04800	Y					N
KYV	-28.799947	24.760367	14	A405	L	APDUR	-28.322125	25.386889	14500	Y	EGRUP	-31.168319	23.261050	14500	Y
KYV	-28.799947	24.760367	14	UA405	H	APDUR	-28.322125	25.386889	24500	Y	EGRUP	-31.168319	23.261050	24500	Y
KYV	-28.799947	24.760367	14	W64	L					N	APMAK	-28.480489	25.532003	10500	Y
KYWEE	16.666667	136.700000	14	R204	H	KEITH	21.000000	134.946667	18000	Y	KERNE	12.166667	138.646667	18000	Y
KZ	56.338333	78.357222	14	A300	B	KENGA	56.320556	80.700833	06500	Y	GEROS	56.330556	77.534167	06500	Y
KZ	56.338333	78.357222	14	A575	B	ROBLA	56.553889	77.395833	06500	Y	SOMOD	55.604444	81.240556	06500	Y
KZ	56.338333	78.357222	14	R244	B	ABLER	56.402222	77.514167	06500	Y					N
KZ	56.338333	78.357222	14	R362	B	OSNAB	55.634167	79.898889	06500	N	NIBEM	57.119722	77.742778	06500	Y
KZ	43.834722	46.713889	14	B122	B					N	INGUT	43.586667	46.936667	11500	Y
KZ	43.834722	46.713889	14	B450	H	RINAL	44.388056	45.736944	26500	Y	PENUK	42.754722	48.851944	26500	Y
KZ	43.834722	46.713889	14	G914	B	PINTA	43.616389	46.215278	06500	Y					N
KZ	43.834722	46.713889	14	R227	B	BEMES	43.922500	45.896111	11500	Y	ITAKA	43.873333	49.500000	16500	Y
KZL	51.593611	94.209389	14	A575	B	LOBIR	53.247222	88.961111	19500	Y	DARNO	50.356667	98.295000	15500	Y
KZL	51.593611	94.209389	14	G249	L	KENIK	51.468056	94.028333	17500	Y					N
KZL	51.593611	94.209389	14	R480	L	TR	52.150000	93.905000	17500	Y					N
KZL	51.593611	94.209389	14	W239	L					N	UDREN	51.966944	95.014167	17500	Y
KZO	44.695806	65.563694	14	L139	B	GITIM	44.297778	66.427778	12000	Y	BUDET	44.918611	64.973333	12000	Y
KZO	44.695806	65.563694	14	L855	B	DIKAM	44.613889	66.598611	12000	Y	BADAS	44.372500	64.615556	12000	Y
KZO	44.695806	65.563694	14	M610	B	GIGUR	44.822222	64.883333	12000	Y	RINET	44.507222	66.567222	12000	Y
KZO	44.695806	65.563694	14	N990	B	AMREK	45.352500	66.040556	12000	Y	BUKEN	44.068333	65.128889	12000	Y
KZO	44.695806	65.563694	14	P184	B	DILNA	44.247222	64.819722	12000	Y					N
KZO	44.695806	65.563694	14	W332	B					N	AMREK	45.352500	66.040556	12000	Y
KZO	44.695806	65.563694	14	Z380	B	ERMEK	44.212500	66.331667	12000	Y					N
LA	65.584111	-171.007444	14	A918	B	KLODI	65.602500	-172.081944	12500	Y					N
LA	65.584111	-171.007444	14	A970	B					N	DIMUR	65.336389	-171.486389	12500	Y
LA	65.584111	-171.007444	14	KR824	L	KADAT	65.499722	-171.716389	03000	Y	DELAK	65.849722	-170.513056	03500	Y
LA	65.584111	-171.007444	14	M182	H	STENA	65.917778	-171.719167	26500	Y	MELEK	65.466389	-170.263056	26500	Y
LA	65.584111	-171.007444	14	R351	L	STENA	65.917778	-171.719167	12500	Y	MELEK	65.466389	-170.263056	12500	Y
LA	43.910278	39.337778	14	B549	B	AG	44.139444	39.026667	08500	Y	IRGID	43.780556	39.913611	13500	Y
LA	43.910278	39.337778	14	L91	B	USSEZ	43.424722	39.310833	20500	N	MOLIK	44.366389	39.448333	08500	Y
LA	39.487211	54.338975	14	G667	B	MAHYM	39.831669	55.047317	12000	Y	ASGAD	38.981914	53.650361	12000	Y
LA	39.487211	54.338975	14	V303	B	KRS	40.040261	53.011161	02000	Y					N
LA	39.487211	54.338975	14	V304	B	IDRIS	40.268353	55.748989	10000	Y					N
LA	39.487211	54.338975	14	V305	B	KESEK	39.283331	55.565669	10000	Y					N
LA	31.519350	74.400014	14	A456	B					N	RABAN	31.592222	74.580833	02600	Y
LA	31.519350	74.400014	14	G201	B	VEREN	31.249722	74.028611	02600	Y					N
LA	31.519350	74.400014	14	G214	B	VEREN	31.249722	74.028611	02600	Y					N
LA	31.519350	74.400014	14	J112	B	VEREN	31.249722	74.028611	02600	Y					N
LA	31.519350	74.400014	14	J121	B					N	AKBER	31.846667	74.098056	02600	Y
LA	31.519350	74.400014	14	J138	B	MUKVI	31.466111	73.916667	02600	Y					N
LA	31.519350	74.400014	14	J166	B	VEREN	31.249722	74.028611	02600	Y					N
LA	31.519350	74.400014	14	J178	L	AKBER	31.846667	74.098056	02600	Y					N
LA	31.519350	74.400014	14	J220	B					N	OMUKI	31.938333	74.376111	02600	Y
LA	31.519350	74.400014	14	T400	B	SULOM	31.346389	74.565833	30000	Y	AKBER	31.846667	74.098056	30000	Y
LA	31.519350	74.400014	14	Z303	B	LAXEB	31.436667	73.919444	02600	Y					N
LA	31.519350	74.400014	14	Z305	B					N	ADNIM	31.813333	74.047778	02600	Y
LAA	51.601686	6.172700	14	T474	L	VEBAK	51.457978	6.348067	04000	N					N
LAA	38.197092	-102.687533	14	J102	H	RYLIE	38.337311	-101.827478	18000	Y	ALS	37.349158	-105.815533	18000	Y
LAA	38.197092	-102.687533	14	J168	H					N	SPS	33.987286	-98.593472	22000	Y
LAA	38.197092	-102.687533	14	J20	H	HGO	38.817500	-103.621389	18000	Y					N
LAA	38.197092	-102.687533	14	J52	H					N	HGO	38.817500	-103.621389	18000	Y
LAA	38.197092	-102.687533	14	T418	L					N	ALANR	37.820758	-102.117175	0	Y
LAA	38.197092	-102.687533	14	V10	L	WOSUR	38.216011	-102.993197	07000	Y	ADEER	37.970994	-101.073611	05700	Y
LAA	38.197092	-102.687533	14	V210	L	TEKAE	38.048594	-103.192589	07000	Y					N
LAA	38.197092	-102.687533	14	V216	L					N	WILVA	38.804539	-101.302850	06300	Y
LAA	38.197092	-102.687533	14	V244	L	WOSUR	38.216011	-102.993197	07000	Y	WIZGE	38.240725	-102.475883	09000	Y
LAA	38.197092	-102.687533	14	V263	L	KOWTO	37.911619	-102.968319	07400	Y	WEYYI	38.286961	-102.821125	06900	Y
LAARA	30.809075	-85.922861	14	V198	L	DEFUN	30.814242	-86.131414	03000	Y	CHEWS	30.798725	-85.540603	03000	Y
LAARI	33.482731	-90.495358	14	T486	L	CECAR	33.503856	-90.744867	0	Y	IZAAC	33.463853	-90.277153	0	Y
LAARI	33.482731	-90.495358	14	V278	L	CECAR	33.503856	-90.744867	02000	Y	SQS	33.463850	-90.277350	02000	Y
LAAYK	41.475733	-75.482586	14	Q436	H	YYOST	41.582717	-75.855847	0	Y	COATE	41.136228	-74.695167	0	Y
